user_id,persona,date,day_of_week,is_weekend,sleep_hours,study_hours,screen_time_hours,exercise_mins,mood_score,stress_level,caffeine_intake,water_litres,deep_focus_blocks,social_media_mins,productivity_score,burnout_risk
3,balanced,2024-02-21,Wednesday,0,7.1,4.3,5.5,42,3.3,2.6,1,2.7,3,1,70.5,Low
3,balanced,2024-02-22,Thursday,0,6.9,4.7,4.3,20,4.2,2.3,1,2.4,3,1,70.2,Low
3,balanced,2024-02-23,Friday,0,7.1,4.9,4.8,16,3.4,2.4,2,2.5,3,3,64.2,Low
3,balanced,2024-02-24,Saturday,1,5.8,3.7,5.1,34,3.2,1.7,3,2.9,3,0,64.5,Low
3,balanced,2024-02-25,Sunday,1,5.9,5.2,5.0,31,4.1,2.4,2,2.7,2,18,62.7,Low
3,balanced,2024-02-26,Monday,0,6.5,4.7,4.5,23,4.4,2.1,2,3.1,3,1,69.1,Low
3,balanced,2024-02-27,Tuesday,0,6.7,4.4,3.3,28,3.6,1.7,2,2.1,2,4,66.8,Low
3,balanced,2024-02-28,Wednesday,0,7.5,5.8,3.6,41,3.3,2.6,2,2.2,4,15,78.9,Low
3,balanced,2024-02-29,Thursday,0,7.7,3.9,4.5,38,3.9,2.3,2,2.2,3,0,70.3,Low
3,balanced,2024-03-01,Friday,0,7.3,3.6,4.2,32,4.0,2.2,3,3.0,2,22,63.5,Low
3,balanced,2024-03-02,Saturday,1,5.9,3.7,4.4,35,4.0,2.6,3,2.5,2,14,54.9,Low
3,balanced,2024-03-03,Sunday,1,4.7,4.5,3.2,34,4.3,2.5,3,2.6,3,21,65.7,Low
3,balanced,2024-03-04,Monday,0,8.2,6.4,5.3,31,3.2,2.0,3,2.4,4,16,76.9,Low
3,balanced,2024-03-05,Tuesday,0,5.6,3.8,4.9,34,4.0,2.2,2,2.5,2,14,61.9,Low
3,balanced,2024-03-06,Wednesday,0,8.3,4.9,4.8,45,3.4,2.1,3,2.1,3,0,80.5,Low
3,balanced,2024-03-07,Thursday,0,6.9,5.2,5.2,41,3.9,2.5,2,2.5,3,15,72.8,Low
3,balanced,2024-03-08,Friday,0,7.2,4.6,4.3,27,3.5,2.4,2,2.5,2,0,67.5,Low
3,balanced,2024-03-09,Saturday,1,6.1,3.3,4.7,23,3.9,2.6,3,2.7,2,0,54.0,Low
3,balanced,2024-03-10,Sunday,1,5.3,2.5,5.1,20,3.7,2.5,2,2.3,1,0,39.6,Low
3,balanced,2024-03-11,Monday,0,6.9,4.7,3.8,33,3.8,2.4,3,2.3,3,0,66.8,Low
3,balanced,2024-03-12,Tuesday,0,6.7,3.9,3.7,36,4.0,2.0,3,2.7,3,1,65.4,Low
3,balanced,2024-03-13,Wednesday,0,6.5,4.0,4.0,43,3.7,2.3,3,2.4,2,20,61.6,Low
3,balanced,2024-03-14,Thursday,0,7.8,5.4,3.8,41,4.2,2.4,1,2.5,3,23,82.5,Low
3,balanced,2024-03-15,Friday,0,7.8,5.9,4.3,32,3.9,2.0,3,2.3,3,5,77.0,Low
3,balanced,2024-03-16,Saturday,1,5.5,6.1,3.2,33,2.9,2.6,3,2.6,3,0,62.6,Low
3,balanced,2024-03-17,Sunday,1,5.4,3.6,3.6,35,3.4,2.3,2,2.4,2,6,59.8,Low
3,balanced,2024-03-18,Monday,0,7.3,3.6,5.8,40,4.1,2.8,2,2.7,3,0,65.7,Low
3,balanced,2024-03-19,Tuesday,0,6.7,4.7,4.6,34,3.5,2.0,3,2.7,3,16,69.8,Low
3,balanced,2024-03-20,Wednesday,0,7.4,5.1,5.1,28,4.6,2.2,2,2.3,2,27,75.6,Low
3,balanced,2024-03-21,Thursday,0,7.4,8.0,2.6,48,3.6,2.4,3,2.2,5,0,90.0,Low
3,balanced,2024-03-22,Friday,0,7.2,5.2,3.3,38,3.7,2.1,3,2.2,3,9,81.1,Low
3,balanced,2024-03-23,Saturday,1,5.6,4.5,4.1,38,3.5,2.5,3,2.2,2,14,62.5,Low
3,balanced,2024-03-24,Sunday,1,5.1,4.4,4.6,16,3.9,3.2,2,2.2,2,12,53.5,Low
3,balanced,2024-03-25,Monday,0,6.8,4.8,2.9,32,4.2,2.0,3,2.1,3,0,73.1,Low
3,balanced,2024-03-26,Tuesday,0,6.6,3.9,4.7,34,3.2,2.6,3,2.2,3,12,56.5,Low
3,balanced,2024-03-27,Wednesday,0,7.0,5.4,3.3,42,3.5,2.1,2,2.8,3,0,79.0,Low
3,balanced,2024-03-28,Thursday,0,7.3,4.3,4.7,45,3.0,2.9,2,2.4,3,11,66.8,Low
3,balanced,2024-03-29,Friday,0,7.2,5.9,4.7,36,3.0,2.0,1,2.4,3,1,76.2,Low
3,balanced,2024-03-30,Saturday,1,5.6,3.4,4.2,21,3.9,2.2,2,2.6,3,0,59.7,Low
4,high_performer,2024-01-01,Monday,0,7.7,8.3,3.2,49,4.2,1.9,3,2.2,5,8,100.0,Low
4,high_performer,2024-01-02,Tuesday,0,7.5,8.3,3.6,44,4.3,2.0,2,2.5,5,0,100.0,Low
4,high_performer,2024-01-03,Wednesday,0,8.2,8.5,3.0,44,4.1,1.8,2,2.5,4,0,100.0,Low
4,high_performer,2024-01-04,Thursday,0,7.7,8.2,3.4,50,3.7,2.0,3,2.8,5,10,97.9,Low
4,high_performer,2024-01-05,Friday,0,7.6,7.6,4.3,48,4.1,2.4,1,3.1,5,0,97.3,Low
4,high_performer,2024-01-06,Saturday,1,6.5,4.9,3.3,35,4.9,2.1,3,2.5,2,5,75.0,Low
4,high_performer,2024-01-07,Sunday,1,7.1,7.5,4.5,36,5.0,2.1,1,2.2,3,5,97.0,Low
4,high_performer,2024-01-08,Monday,0,7.9,7.7,1.5,50,4.3,1.4,1,2.7,3,0,100.0,Low
4,high_performer,2024-01-09,Tuesday,0,7.7,8.3,2.9,60,4.6,2.3,2,2.4,4,0,100.0,Low
4,high_performer,2024-01-10,Wednesday,0,6.4,6.8,2.9,45,4.1,1.0,3,2.1,4,0,88.9,Low
4,high_performer,2024-01-11,Thursday,0,7.2,7.7,2.8,52,4.0,1.9,2,2.4,5,0,100.0,Low
4,high_performer,2024-01-12,Friday,0,7.6,7.9,3.1,57,4.2,1.9,1,2.4,4,3,100.0,Low
4,high_performer,2024-01-13,Saturday,1,7.2,6.7,3.5,31,3.7,1.9,3,2.3,3,0,80.2,Low
4,high_performer,2024-01-14,Sunday,1,6.7,6.1,1.5,37,3.8,1.3,2,2.1,4,0,87.2,Low
4,high_performer,2024-01-15,Monday,0,8.8,8.2,2.8,36,4.1,2.0,2,2.5,4,0,100.0,Low
4,high_performer,2024-01-16,Tuesday,0,8.1,7.7,3.3,54,4.0,1.5,2,2.6,4,3,100.0,Low
4,high_performer,2024-01-17,Wednesday,0,7.8,7.6,3.0,50,4.1,1.9,3,2.6,5,12,100.0,Low
4,high_performer,2024-01-18,Thursday,0,9.1,7.4,2.5,34,4.4,1.3,2,2.4,4,0,100.0,Low
4,high_performer,2024-01-19,Friday,0,8.0,9.8,3.5,36,3.6,2.1,3,2.7,5,8,100.0,Low
4,high_performer,2024-01-20,Saturday,1,6.0,7.1,4.1,53,4.8,2.4,2,2.0,4,0,91.0,Low
4,high_performer,2024-01-21,Sunday,1,5.6,7.0,4.5,46,4.3,1.6,2,2.4,3,0,86.0,Low
4,high_performer,2024-01-22,Monday,0,7.1,9.5,2.6,51,4.6,1.5,2,2.9,5,0,100.0,Low
4,high_performer,2024-01-23,Tuesday,0,8.2,6.3,3.8,52,4.2,2.0,1,2.6,3,8,94.9,Low
4,high_performer,2024-01-24,Wednesday,0,8.5,8.9,3.5,52,4.4,1.6,3,2.4,5,0,100.0,Low
4,high_performer,2024-01-25,Thursday,0,6.5,8.5,3.1,52,4.7,1.8,3,2.7,5,0,100.0,Low
4,high_performer,2024-01-26,Friday,0,8.5,8.1,4.7,40,3.9,1.1,3,2.4,5,2,100.0,Low
4,high_performer,2024-01-27,Saturday,1,6.1,4.8,3.4,24,4.3,2.4,3,2.9,2,0,68.2,Low
4,high_performer,2024-01-28,Sunday,1,5.3,6.8,3.3,51,4.5,2.4,1,2.4,3,12,84.5,Low
4,high_performer,2024-01-29,Monday,0,7.8,7.2,4.3,68,4.3,1.7,3,2.6,4,0,100.0,Low
4,high_performer,2024-01-30,Tuesday,0,8.8,8.8,2.8,51,4.6,2.3,3,2.5,5,5,100.0,Low
4,high_performer,2024-01-31,Wednesday,0,7.4,8.6,3.6,52,4.2,2.3,2,2.7,5,0,100.0,Low
4,high_performer,2024-02-01,Thursday,0,7.7,8.2,3.5,45,3.6,2.1,2,2.2,5,1,100.0,Low
4,high_performer,2024-02-02,Friday,0,7.2,9.6,3.0,31,4.7,1.9,1,3.2,5,0,100.0,Low
4,high_performer,2024-02-03,Saturday,1,5.7,6.1,2.8,37,3.8,2.3,2,2.3,3,0,73.8,Low
4,high_performer,2024-02-04,Sunday,1,6.4,4.9,4.1,54,4.1,1.9,1,2.5,3,21,74.2,Low
4,high_performer,2024-02-05,Monday,0,8.5,8.2,3.5,43,4.6,2.2,2,2.2,4,0,100.0,Low
4,high_performer,2024-02-06,Tuesday,0,7.2,6.7,4.4,53,3.2,1.7,2,2.5,4,16,86.6,Low
4,high_performer,2024-02-07,Wednesday,0,7.3,7.6,5.0,43,3.9,2.0,3,2.4,4,6,90.7,Low
4,high_performer,2024-02-08,Thursday,0,7.5,6.8,3.2,43,3.8,2.1,2,2.6,4,7,95.3,Low
4,high_performer,2024-02-09,Friday,0,7.7,8.3,2.7,53,4.5,2.9,1,2.6,5,0,100.0,Low
4,high_performer,2024-02-10,Saturday,1,6.3,7.3,4.6,28,3.8,2.4,3,2.4,4,0,85.9,Low
4,high_performer,2024-02-11,Sunday,1,6.9,6.1,3.5,31,4.9,2.8,1,2.7,3,22,86.4,Low
4,high_performer,2024-02-12,Monday,0,7.5,7.8,3.4,49,4.2,1.6,1,2.8,5,0,100.0,Low
4,high_performer,2024-02-13,Tuesday,0,8.5,7.4,4.8,42,4.0,2.1,1,2.9,4,0,93.9,Low
4,high_performer,2024-02-14,Wednesday,0,8.1,8.8,2.6,71,3.8,1.5,3,2.3,5,3,100.0,Low
4,high_performer,2024-02-15,Thursday,0,9.1,7.8,4.1,61,3.9,2.4,3,2.6,3,0,100.0,Low
4,high_performer,2024-02-16,Friday,0,8.4,9.5,3.7,45,3.4,2.9,1,2.9,5,0,100.0,Low
4,high_performer,2024-02-17,Saturday,1,6.9,5.0,2.7,42,5.0,1.5,1,2.3,3,0,89.2,Low
4,high_performer,2024-02-18,Sunday,1,5.6,7.4,3.1,52,4.2,1.4,1,2.2,4,0,89.5,Low
4,high_performer,2024-02-19,Monday,0,6.7,8.1,3.5,48,4.6,1.7,1,2.3,4,4,99.1,Low
4,high_performer,2024-02-20,Tuesday,0,7.2,7.7,4.1,39,4.2,1.3,2,2.8,4,14,100.0,Low
4,high_performer,2024-02-21,Wednesday,0,7.9,8.1,2.7,52,3.8,1.8,3,2.1,3,18,100.0,Low
4,high_performer,2024-02-22,Thursday,0,7.5,8.2,4.2,55,4.4,2.7,1,2.9,5,1,100.0,Low
4,high_performer,2024-02-23,Friday,0,8.5,8.8,2.9,57,4.3,2.0,1,1.9,4,22,100.0,Low
4,high_performer,2024-02-24,Saturday,1,6.3,6.9,2.4,29,4.0,1.6,3,2.6,3,6,90.7,Low
4,high_performer,2024-02-25,Sunday,1,6.3,5.2,3.0,26,4.7,2.3,3,2.7,3,6,77.5,Low
4,high_performer,2024-02-26,Monday,0,8.4,7.4,3.8,42,4.1,2.1,1,2.5,4,0,98.7,Low
4,high_performer,2024-02-27,Tuesday,0,7.9,8.1,4.1,46,4.3,2.3,1,2.3,5,3,100.0,Low
4,high_performer,2024-02-28,Wednesday,0,7.3,7.1,3.6,48,4.2,1.8,3,2.7,4,1,95.6,Low
4,high_performer,2024-02-29,Thursday,0,8.0,7.3,4.2,58,4.3,2.0,2,2.7,4,8,100.0,Low
4,high_performer,2024-03-01,Friday,0,8.6,6.4,3.5,34,3.8,1.2,1,2.2,3,0,98.1,Low
4,high_performer,2024-03-02,Saturday,1,5.9,6.2,4.2,37,4.5,1.6,2,2.4,4,0,88.8,Low
4,high_performer,2024-03-03,Sunday,1,6.5,6.4,2.5,29,4.3,1.1,2,2.3,4,0,89.0,Low
4,high_performer,2024-03-04,Monday,0,7.4,6.1,4.3,49,3.3,2.9,1,2.3,4,7,82.7,Low
4,high_performer,2024-03-05,Tuesday,0,6.8,7.7,3.6,63,4.5,1.4,3,2.3,5,0,100.0,Low
4,high_performer,2024-03-06,Wednesday,0,7.8,7.2,2.3,50,4.4,2.4,3,2.5,4,0,99.9,Low
4,high_performer,2024-03-07,Thursday,0,6.4,8.1,4.6,38,3.9,2.2,2,2.4,4,0,91.7,Low
4,high_performer,2024-03-08,Friday,0,7.7,7.2,4.2,58,4.2,2.2,2,2.4,5,2,99.2,Low
4,high_performer,2024-03-09,Saturday,1,6.4,5.1,3.7,35,3.6,1.8,3,2.1,3,0,70.7,Low
4,high_performer,2024-03-10,Sunday,1,5.9,5.4,3.8,40,4.4,2.3,2,2.5,3,0,71.7,Low
4,high_performer,2024-03-11,Monday,0,7.6,8.2,2.9,52,4.4,1.8,1,3.0,4,0,100.0,Low
4,high_performer,2024-03-12,Tuesday,0,7.6,7.8,3.5,60,4.2,2.1,3,2.4,5,18,100.0,Low
4,high_performer,2024-03-13,Wednesday,0,8.5,7.8,2.8,64,3.8,2.2,2,2.4,4,0,100.0,Low
4,high_performer,2024-03-14,Thursday,0,7.5,7.8,3.3,40,4.0,2.2,3,2.3,6,18,98.8,Low
4,high_performer,2024-03-15,Friday,0,7.3,9.6,4.8,51,4.3,2.5,3,2.4,5,13,99.5,Low
4,high_performer,2024-03-16,Saturday,1,5.7,6.1,4.4,43,3.8,1.9,2,2.5,3,9,76.0,Low
4,high_performer,2024-03-17,Sunday,1,6.7,8.4,4.1,48,4.1,1.4,2,2.4,5,0,100.0,Low
4,high_performer,2024-03-18,Monday,0,7.0,8.5,3.0,48,4.0,1.7,1,2.7,5,0,100.0,Low
4,high_performer,2024-03-19,Tuesday,0,7.3,7.7,4.9,63,3.8,2.4,2,2.5,5,0,95.6,Low
4,high_performer,2024-03-20,Wednesday,0,7.6,8.4,4.5,44,4.3,2.0,3,2.4,4,10,96.4,Low
4,high_performer,2024-03-21,Thursday,0,6.6,7.2,3.6,54,3.2,2.0,2,1.9,4,0,83.6,Low
4,high_performer,2024-03-22,Friday,0,8.0,8.2,2.5,57,3.9,2.2,2,2.3,4,19,100.0,Low
4,high_performer,2024-03-23,Saturday,1,7.2,6.1,4.5,29,4.4,1.7,3,2.6,3,0,83.5,Low
4,high_performer,2024-03-24,Sunday,1,5.7,6.2,1.8,46,4.7,2.2,1,2.5,4,0,92.1,Low
4,high_performer,2024-03-25,Monday,0,7.6,7.7,4.2,54,3.7,2.1,3,2.5,5,10,97.4,Low
4,high_performer,2024-03-26,Tuesday,0,8.0,7.8,3.1,79,4.3,2.5,1,2.3,3,0,100.0,Low
4,high_performer,2024-03-27,Wednesday,0,7.8,7.8,3.4,52,3.7,2.0,3,2.4,4,0,94.4,Low
4,high_performer,2024-03-28,Thursday,0,8.1,8.3,3.9,51,3.8,2.5,3,2.6,5,0,100.0,Low
4,high_performer,2024-03-29,Friday,0,7.3,8.2,3.8,34,4.9,2.6,1,2.8,5,4,100.0,Low
4,high_performer,2024-03-30,Saturday,1,5.7,6.8,3.4,23,3.6,1.8,1,2.7,4,10,79.7,Low
5,high_stress,2024-01-01,Monday,0,6.0,8.0,6.3,17,1.9,3.7,4,1.9,4,19,56.9,Medium
5,high_stress,2024-01-02,Tuesday,0,7.2,7.8,6.5,2,2.2,4.0,3,2.8,4,0,59.5,Medium
5,high_stress,2024-01-03,Wednesday,0,5.8,7.4,7.6,13,1.9,3.3,5,2.8,4,0,46.5,Medium
5,high_stress,2024-01-04,Thursday,0,7.0,6.3,5.3,21,2.2,4.0,3,2.5,3,6,57.8,Medium
5,high_stress,2024-01-05,Friday,0,6.2,6.2,5.8,0,2.1,4.5,3,2.4,3,0,43.5,Medium
5,high_stress,2024-01-06,Saturday,1,4.5,5.6,6.6,0,2.6,3.9,4,2.9,2,5,32.4,High
5,high_stress,2024-01-07,Sunday,1,4.7,6.6,6.7,4,2.3,4.6,3,2.1,4,0,42.4,High
5,high_stress,2024-01-08,Monday,0,5.7,8.4,5.8,28,2.8,3.4,3,2.1,4,5,68.5,Medium
5,high_stress,2024-01-09,Tuesday,0,4.8,7.2,7.4,13,2.6,4.2,4,2.5,4,4,46.4,High
5,high_stress,2024-01-10,Wednesday,0,6.3,7.5,7.4,11,2.0,4.6,4,3.1,4,9,45.8,Medium
5,high_stress,2024-01-11,Thursday,0,5.3,6.5,5.6,10,2.0,3.4,4,2.4,4,1,49.4,Medium
5,high_stress,2024-01-12,Friday,0,5.3,6.5,6.2,25,2.0,5.0,5,2.6,4,0,37.0,High
5,high_stress,2024-01-13,Saturday,1,5.5,5.0,6.7,20,2.9,3.8,3,2.7,2,4,41.5,Medium
5,high_stress,2024-01-14,Sunday,1,4.8,5.7,7.7,12,2.6,3.2,5,2.6,3,16,40.8,Medium
5,high_stress,2024-01-15,Monday,0,4.9,5.4,6.8,14,2.3,4.1,3,2.7,3,0,35.9,High
5,high_stress,2024-01-16,Tuesday,0,5.4,8.2,6.6,0,2.6,4.4,3,2.4,4,13,51.7,Medium
5,high_stress,2024-01-17,Wednesday,0,5.4,7.0,6.9,13,1.9,4.0,3,2.0,4,17,43.5,Medium
5,high_stress,2024-01-18,Thursday,0,6.5,7.9,7.1,13,1.7,3.9,4,2.4,5,0,64.5,Medium
5,high_stress,2024-01-19,Friday,0,6.4,6.1,4.5,19,2.5,3.7,4,2.7,4,0,60.8,Medium
5,high_stress,2024-01-20,Saturday,1,5.6,5.7,6.1,10,2.5,4.5,5,2.1,3,14,35.7,Medium
5,high_stress,2024-01-21,Sunday,1,5.0,6.1,7.0,27,2.7,4.1,3,3.1,3,6,40.5,Medium
5,high_stress,2024-01-22,Monday,0,5.1,7.2,8.3,14,2.6,3.4,4,2.3,4,0,51.1,Medium
5,high_stress,2024-01-23,Tuesday,0,5.9,5.8,6.1,23,2.1,4.3,3,2.0,3,0,44.5,Medium
5,high_stress,2024-01-24,Wednesday,0,6.4,7.6,6.7,6,2.5,4.5,4,2.1,5,0,53.4,Medium
5,high_stress,2024-01-25,Thursday,0,5.3,7.7,7.4,32,3.2,4.2,5,2.4,5,7,52.3,Medium
5,high_stress,2024-01-26,Friday,0,6.2,6.6,5.6,4,2.3,3.4,3,2.5,4,5,60.5,Medium
5,high_stress,2024-01-27,Saturday,1,5.3,6.4,6.3,20,2.4,4.1,4,2.9,4,8,46.6,Medium
5,high_stress,2024-01-28,Sunday,1,3.7,5.8,7.3,0,2.1,4.1,5,2.2,4,11,30.8,High
5,high_stress,2024-01-29,Monday,0,5.1,7.5,5.5,0,2.9,3.6,5,2.5,3,7,53.2,Medium
5,high_stress,2024-01-30,Tuesday,0,6.6,6.6,6.3,13,1.8,3.7,5,2.4,4,14,57.3,Medium
5,high_stress,2024-01-31,Wednesday,0,5.0,5.9,6.7,1,2.1,4.3,4,2.6,4,0,36.7,High
5,high_stress,2024-02-01,Thursday,0,4.5,7.5,6.4,1,2.6,4.4,5,2.0,5,6,47.9,High
5,high_stress,2024-02-02,Friday,0,5.7,6.9,6.1,21,2.2,4.4,4,2.3,4,0,47.1,Medium
5,high_stress,2024-02-03,Saturday,1,4.0,6.1,7.2,17,1.5,4.8,5,2.5,4,6,25.0,High
5,high_stress,2024-02-04,Sunday,1,3.8,6.9,5.6,16,2.9,3.9,5,2.7,4,13,47.8,High
5,high_stress,2024-02-05,Monday,0,6.0,7.0,7.1,4,2.1,3.6,5,2.7,4,16,53.1,Medium
5,high_stress,2024-02-06,Tuesday,0,5.7,8.1,6.5,12,2.7,4.4,4,2.5,4,10,55.8,Medium
5,high_stress,2024-02-07,Wednesday,0,5.9,5.9,6.3,0,3.0,3.6,3,2.2,4,1,50.1,Medium
5,high_stress,2024-02-08,Thursday,0,6.0,6.8,7.4,14,2.4,4.8,4,2.8,4,0,47.4,High
5,high_stress,2024-02-09,Friday,0,5.6,8.3,7.0,0,2.5,4.0,3,2.6,5,0,55.2,Medium
5,high_stress,2024-02-10,Saturday,1,4.5,6.4,6.6,3,2.4,3.9,3,2.1,3,0,41.6,Medium
5,high_stress,2024-02-11,Sunday,1,5.4,7.5,7.1,21,2.3,3.5,5,2.2,5,9,58.8,Medium
5,high_stress,2024-02-12,Monday,0,4.5,7.6,7.2,2,2.9,3.7,4,2.7,4,0,52.9,High
5,high_stress,2024-02-13,Tuesday,0,5.9,7.4,6.6,11,2.7,3.7,5,2.6,3,2,51.1,Medium
5,high_stress,2024-02-14,Wednesday,0,5.4,6.9,6.0,21,2.5,4.4,4,2.9,4,0,45.0,Medium
5,high_stress,2024-02-15,Thursday,0,5.2,6.3,5.5,18,2.4,4.2,4,2.6,3,5,40.1,Medium
5,high_stress,2024-02-16,Friday,0,5.8,6.3,6.1,14,2.2,4.5,5,2.4,3,0,41.8,Medium
5,high_stress,2024-02-17,Saturday,1,4.8,5.3,6.2,21,2.7,4.8,3,2.4,2,0,34.1,High
5,high_stress,2024-02-18,Sunday,1,3.5,5.3,7.9,9,2.3,3.9,5,2.4,3,4,25.2,High
5,high_stress,2024-02-19,Monday,0,5.2,9.0,5.2,10,2.6,4.3,3,2.8,5,0,62.0,Medium
5,high_stress,2024-02-20,Tuesday,0,6.2,8.3,6.3,0,2.4,4.1,4,2.7,4,11,54.4,Medium
5,high_stress,2024-02-21,Wednesday,0,5.7,8.1,6.3,17,2.2,3.7,4,2.7,4,0,55.9,Medium
5,high_stress,2024-02-22,Thursday,0,4.9,6.0,7.9,15,2.6,3.7,5,2.7,3,16,39.1,Medium
5,high_stress,2024-02-23,Friday,0,6.3,8.1,6.3,5,2.2,4.2,4,1.9,5,4,56.4,Medium
5,high_stress,2024-02-24,Saturday,1,4.4,6.7,7.1,10,2.7,4.4,5,2.1,5,0,39.8,High
5,high_stress,2024-02-25,Sunday,1,4.1,6.9,5.6,12,2.4,4.4,5,2.5,4,12,33.4,High
5,high_stress,2024-02-26,Monday,0,6.3,8.2,5.7,12,2.2,3.2,3,2.4,5,8,67.0,Medium
5,high_stress,2024-02-27,Tuesday,0,5.4,5.1,6.9,5,1.7,2.9,4,2.7,3,19,39.9,Medium
5,high_stress,2024-02-28,Wednesday,0,6.2,7.0,5.8,0,2.5,4.3,5,2.4,3,5,45.0,Medium
5,high_stress,2024-02-29,Thursday,0,5.3,8.0,6.4,5,2.5,4.3,4,2.4,4,17,47.7,Medium
5,high_stress,2024-03-01,Friday,0,4.6,6.9,6.5,0,2.1,4.1,3,2.1,3,13,42.8,High
5,high_stress,2024-03-02,Saturday,1,4.2,5.4,6.1,0,2.0,3.5,5,2.6,3,15,34.0,High
5,high_stress,2024-03-03,Sunday,1,5.1,6.2,5.8,15,2.5,3.5,3,2.9,4,0,49.7,Medium
5,high_stress,2024-03-04,Monday,0,5.9,6.3,5.2,23,2.6,4.0,5,2.0,4,3,49.5,Medium
5,high_stress,2024-03-05,Tuesday,0,6.3,7.9,6.0,17,2.2,4.3,3,2.6,4,4,58.3,Medium
5,high_stress,2024-03-06,Wednesday,0,5.3,7.4,5.6,20,2.6,4.3,3,2.7,4,23,56.3,Medium
5,high_stress,2024-03-07,Thursday,0,5.2,6.6,6.7,16,2.4,3.8,4,2.5,4,0,48.8,Medium
5,high_stress,2024-03-08,Friday,0,6.4,6.8,6.3,24,2.2,4.1,5,2.1,4,14,53.5,Medium
5,high_stress,2024-03-09,Saturday,1,4.6,5.2,7.0,12,1.5,4.3,5,2.3,3,0,27.7,High
5,high_stress,2024-03-10,Sunday,1,4.7,5.5,7.0,13,2.7,4.1,4,2.5,4,0,38.3,Medium
5,high_stress,2024-03-11,Monday,0,5.7,7.7,6.4,5,2.7,3.2,4,2.3,3,1,57.9,Medium
5,high_stress,2024-03-12,Tuesday,0,5.6,6.2,6.0,20,3.0,3.9,3,2.5,3,4,54.1,Medium
5,high_stress,2024-03-13,Wednesday,0,6.1,8.2,6.9,11,1.9,3.9,3,2.4,4,0,56.5,Medium
5,high_stress,2024-03-14,Thursday,0,6.2,7.3,5.4,17,2.8,4.6,4,2.4,4,3,60.9,Medium
5,high_stress,2024-03-15,Friday,0,5.4,6.8,7.5,9,2.1,4.1,4,2.9,4,0,45.5,High
5,high_stress,2024-03-16,Saturday,1,4.7,6.9,6.8,12,2.3,4.1,4,2.5,3,26,40.9,High
5,high_stress,2024-03-17,Sunday,1,4.7,6.5,6.1,12,2.2,4.2,4,2.7,4,0,42.0,High
5,high_stress,2024-03-18,Monday,0,5.0,8.3,5.3,12,2.1,3.9,4,3.3,5,0,58.0,Medium
5,high_stress,2024-03-19,Tuesday,0,5.0,7.8,6.1,22,2.9,4.6,4,2.2,5,4,57.1,Medium
5,high_stress,2024-03-20,Wednesday,0,5.8,8.2,7.2,8,2.4,4.4,4,2.3,4,0,52.7,Medium
5,high_stress,2024-03-21,Thursday,0,6.5,6.9,6.3,17,1.9,3.5,3,2.3,4,16,54.8,Medium
5,high_stress,2024-03-22,Friday,0,5.8,5.6,6.5,14,1.5,4.1,4,2.6,4,12,39.9,Medium
5,high_stress,2024-03-23,Saturday,1,4.7,5.3,7.1,18,2.0,4.1,4,2.8,3,0,29.1,Medium
5,high_stress,2024-03-24,Sunday,1,4.5,5.3,6.4,20,1.9,4.0,4,2.5,4,12,31.1,High
5,high_stress,2024-03-25,Monday,0,7.1,8.4,5.6,21,2.9,3.9,5,2.6,5,10,75.0,Low
5,high_stress,2024-03-26,Tuesday,0,6.4,7.6,6.9,14,2.0,4.0,5,2.8,4,0,57.5,Medium
5,high_stress,2024-03-27,Wednesday,0,5.1,7.8,6.7,37,2.9,4.2,3,3.1,4,0,57.2,Medium
5,high_stress,2024-03-28,Thursday,0,6.1,8.7,6.4,15,2.5,5.0,3,2.4,4,22,56.2,Medium
5,high_stress,2024-03-29,Friday,0,6.2,7.7,5.6,9,2.1,4.0,3,2.4,4,0,55.0,Medium
5,high_stress,2024-03-30,Saturday,1,5.4,7.0,6.3,22,2.4,3.9,5,2.2,4,0,54.3,Medium
6,high_stress,2024-01-01,Monday,0,5.6,7.9,6.9,12,2.5,4.4,5,3.2,4,0,51.1,High
6,high_stress,2024-01-02,Tuesday,0,6.0,8.2,6.9,13,2.5,4.4,5,3.1,4,19,56.8,High
6,high_stress,2024-01-03,Wednesday,0,5.2,7.5,7.6,10,2.4,3.4,5,2.4,5,18,53.4,Medium
6,high_stress,2024-01-04,Thursday,0,5.8,7.6,6.3,14,1.7,3.8,4,2.3,4,1,50.9,Medium
6,high_stress,2024-01-05,Friday,0,5.9,7.7,7.2,19,2.6,4.0,5,2.7,3,7,51.0,Medium
6,high_stress,2024-01-06,Saturday,1,5.4,5.6,5.6,12,2.1,4.4,3,3.0,3,20,46.5,Medium
6,high_stress,2024-01-07,Sunday,1,3.6,6.2,6.6,9,2.7,4.0,3,2.5,3,0,35.4,High
6,high_stress,2024-01-08,Monday,0,6.0,6.5,6.2,14,2.0,3.7,4,2.3,4,13,51.0,Medium
6,high_stress,2024-01-09,Tuesday,0,5.8,8.1,6.6,6,2.5,3.7,4,2.1,4,2,51.9,Medium
6,high_stress,2024-01-10,Wednesday,0,5.4,6.8,6.7,11,2.2,3.5,3,2.4,3,0,50.1,Medium
6,high_stress,2024-01-11,Thursday,0,5.6,7.4,6.7,15,2.6,4.5,5,2.6,4,7,52.6,High
6,high_stress,2024-01-12,Friday,0,5.8,6.2,7.2,25,2.6,4.1,5,2.8,3,13,45.5,Medium
